N_POINTS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE,TIME
1023,194.7,14.209,36.194,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1024,195.7,14.191,36.194,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1025,196.8,14.181,36.193,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1026,197.8,14.163,36.191,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1027,198.9,14.044,36.201,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1028,199.9,13.952,36.203,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1029,213.5,13.544,36.215,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1030,237.2,12.656,36.242,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1031,262.7,12.135,36.255,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1032,287.9,11.764,36.265,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1033,313.1,11.432,36.27,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1034,337.8,11.141,36.275,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1035,363.2,10.903,36.278,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1036,387.9,10.702,36.279,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1037,413.1,10.506,36.279,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1038,438.1,10.279,36.28,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1039,462.8,10.085,36.279,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1040,487.6,9.864,36.279,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1041,512.7,9.652,36.277,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1042,538.2,9.446,36.276,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1043,564.2,9.24,36.273,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1044,588.2,9.114,36.272,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1045,613.0,8.913,36.269,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1046,638.1,8.709,36.265,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1047,663.1,8.547,36.264,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1048,688.2,8.39,36.26,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1049,712.8,8.221,36.257,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1050,737.6,8.038,36.255,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1051,762.7,7.889,36.252,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1052,787.8,7.734,36.249,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1053,813.3,7.513,36.245,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1054,837.5,7.365,36.242,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1055,862.4,7.224,36.239,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1056,887.6,7.07,36.236,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1057,912.8,6.921,36.232,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1058,937.8,6.79,36.23,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1059,962.6,6.619,36.226,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1060,987.5,6.49,36.223,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1061,1012.6,6.367,36.221,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1062,1038.9,6.24,36.219,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1063,1063.2,6.123,36.216,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1064,1088.1,5.994,36.213,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1065,1113.0,5.874,36.211,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1066,1137.9,5.737,36.207,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1067,1162.5,5.62,36.205,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1068,1187.5,5.511,36.203,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1069,1212.9,5.392,36.201,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1070,1237.8,5.286,36.199,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1071,1262.7,5.175,36.197,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1072,1288.7,5.08,36.195,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1073,1312.4,4.996,36.194,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1074,1337.4,4.924,36.193,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1075,1362.8,4.831,36.191,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1076,1387.9,4.749,36.19,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1077,1412.6,4.66,36.188,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1078,1437.6,4.559,36.186,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1079,1462.8,4.449,36.183,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1080,1488.0,4.33,36.18,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1081,1513.2,4.192,36.176,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1082,1537.8,4.071,36.174,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1083,1563.5,3.958,36.171,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1084,1587.8,3.854,36.169,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1085,1612.6,3.756,36.166,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1086,1637.8,3.647,36.163,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1087,1663.1,3.562,36.161,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1088,1687.9,3.458,36.158,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1089,1712.6,3.348,36.155,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1090,1738.3,3.246,36.152,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1091,1762.6,3.175,36.15,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1092,1787.9,3.097,36.148,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1093,1813.0,3.032,36.146,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1094,1837.9,2.974,36.145,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1095,1862.8,2.921,36.143,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1096,1888.0,2.871,36.142,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1097,1913.4,2.819,36.14,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1098,1937.8,2.766,36.138,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1099,1962.8,2.716,36.136,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1100,1983.7,2.671,36.135,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1101,0.2,26.528,31.714,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1102,0.7,26.465,31.704,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1103,2.0,26.34,31.778,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1104,2.9,26.324,31.786,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1105,3.9,26.315,31.79,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1106,5.0,26.297,31.791,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1107,6.0,26.29,31.79,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1108,7.1,26.294,31.795,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1109,7.9,26.297,31.803,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1110,9.0,26.347,31.859,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1111,11.0,26.477,32.06,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1112,12.0,26.544,32.143,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1113,13.0,26.562,32.158,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1114,13.7,26.571,32.165,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1115,14.9,26.797,32.35,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1116,16.1,26.889,32.515,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1117,16.9,26.858,32.506,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1118,17.7,26.839,32.514,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1119,18.9,26.861,32.557,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1120,20.2,26.872,32.57,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1121,21.0,26.885,32.586,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1122,21.8,26.913,32.607,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1123,22.7,26.945,32.639,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1124,23.9,26.992,32.689,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1125,25.2,27.024,32.723,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1126,26.1,27.077,32.774,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1127,27.0,27.091,32.818,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1128,27.9,27.135,32.854,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1129,28.8,27.132,32.856,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1130,30.8,27.149,32.875,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1131,31.9,27.182,32.905,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1132,32.9,27.256,32.984,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1133,34.0,27.333,33.046,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1134,35.0,27.381,33.097,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1135,36.1,27.465,33.184,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1136,36.8,27.466,33.206,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1137,37.5,27.486,33.279,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1138,39.1,27.467,33.35,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1139,40.0,27.462,33.375,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1140,40.8,27.477,33.409,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1141,42.0,27.443,33.518,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1142,43.0,27.389,33.592,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1143,44.0,27.359,33.619,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1144,44.9,27.34,33.638,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1145,46.2,27.3,33.678,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1146,47.0,27.256,33.718,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1147,48.1,27.223,33.752,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1148,49.1,27.047,33.829,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1149,50.1,26.89,33.855,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1150,51.0,26.638,33.885,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1151,51.7,25.918,34.13,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1152,52.9,25.843,34.285,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1153,54.1,25.684,34.453,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1154,55.0,25.651,34.506,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1155,55.8,25.497,34.508,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1156,57.0,25.345,34.549,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1157,58.2,25.26,34.632,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1158,60.0,24.902,34.71,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1159,60.9,24.578,34.675,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1160,61.7,24.511,34.713,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1161,62.9,24.394,34.808,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1162,63.9,24.235,34.809,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1163,64.8,23.887,34.786,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1164,65.9,23.626,34.744,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1165,67.2,23.391,34.737,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1166,68.0,23.266,34.781,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1167,68.9,23.095,34.788,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1168,69.8,22.821,34.781,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1169,71.0,22.4,34.761,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1170,71.8,22.199,34.751,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1171,73.0,21.946,34.749,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1172,74.2,21.721,34.784,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1173,75.8,21.551,34.792,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1174,76.8,21.395,34.793,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1175,77.8,21.246,34.8,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1176,78.9,21.026,34.805,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1177,80.1,20.791,34.82,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1178,80.9,20.718,34.809,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1179,81.8,20.688,34.818,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1180,82.7,20.625,34.823,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1181,83.9,20.569,34.822,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1182,85.3,20.586,34.863,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1183,86.2,20.554,34.892,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1184,87.1,20.499,34.896,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1185,88.0,20.433,34.897,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1186,88.9,20.313,34.894,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1187,89.8,20.259,34.892,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1188,90.6,20.21,34.881,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1189,91.9,20.134,34.879,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1190,93.2,19.916,34.882,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1191,94.1,19.799,34.896,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1192,95.0,19.744,34.89,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1193,95.9,19.657,34.888,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1194,96.8,19.571,34.888,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1195,97.7,19.54,34.882,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1196,98.6,19.485,34.879,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1197,99.9,19.505,34.927,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1198,101.3,19.371,34.93,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1199,102.2,19.253,34.941,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1200,103.1,19.236,34.937,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1201,104.0,19.228,34.936,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1202,104.9,19.17,34.944,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1203,107.0,18.956,34.911,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1204,108.2,18.889,34.912,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1205,108.9,18.79,34.906,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1206,109.7,18.726,34.905,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1207,110.8,18.656,34.9,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1208,112.0,18.639,34.904,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1209,112.8,18.633,34.906,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1210,113.7,18.615,34.907,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1211,114.9,18.575,34.902,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1212,116.1,18.517,34.899,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1213,117.0,18.459,34.903,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1214,117.8,18.321,34.902,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1215,118.7,18.223,34.906,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1216,119.6,18.203,34.901,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1217,120.9,18.166,34.903,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1218,122.2,18.124,34.902,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1219,123.1,18.103,34.903,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1220,124.0,18.065,34.902,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1221,124.9,17.912,34.902,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1222,125.7,17.851,34.906,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1223,126.6,17.734,34.91,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1224,127.9,17.622,34.913,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1225,129.3,17.336,34.924,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1226,130.2,17.212,34.922,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1227,131.2,17.093,34.929,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1228,132.1,16.989,34.932,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1229,133.0,16.858,34.93,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1230,133.9,16.788,34.94,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1231,134.8,16.546,34.947,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1232,135.6,16.471,34.941,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1233,137.2,16.361,34.946,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1234,137.9,16.353,34.941,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1235,138.8,16.311,34.942,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1236,139.8,16.26,34.945,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1237,140.8,16.165,34.949,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1238,141.9,16.004,34.951,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1239,142.9,15.938,34.955,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1240,144.1,15.902,34.955,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1241,144.8,15.824,34.961,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1242,146.0,15.781,34.956,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1243,147.2,15.755,34.955,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1244,148.0,15.727,34.957,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1245,148.8,15.664,34.958,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1246,150.0,15.524,34.963,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
1247,151.2,15.38,34.975,14.616666666666667,85.38333333333334,2020-01-04 04:29:13
